sgRNA	Gene	Clip2_4_DE_GFP_high_BC16_IGO_09496_8_S8
ATP1A2_1336	ATP1A2	39
ENDOV_67666	ENDOV	153
SPG11_50912	SPG11	83
OR2M4_34823	OR2M4	244
MAGI2_26229	MAGI2	63
OLA1_36619	OLA1	147
IFNGR2_9276	IFNGR2	38
HIGD1B_39429	HIGD1B	46
PTGER2_15330	PTGER2	162
CDON_37454	CDON	90
LOC101927572_76344	LOC101927572	44
PURA_15544	PURA	34
PIGP_38179	PIGP	58
FAM76A_64605	FAM76A	78
PDZD4_45968	PDZD4	237
C6orf163_65190	C6orf163	165
RCSD1_56158	RCSD1	66
TFB1M_37825	TFB1M	63
PROX2_67414	PROX2	29
TINAG_35913	TINAG	33
ITSN2_37273	ITSN2	60
PRPF4B_23351	PRPF4B	17
GLRA2_7245	GLRA2	169
GATAD2B_45503	GATAD2B	40
AGAP3_57878	AGAP3	19
PECR_43499	PECR	70
DDT_4630	DDT	55
OR2T3_69522	OR2T3	23
PCDHGB7_43883	PCDHGB7	36
LCE3C_70100	LCE3C	124
C7orf65_72415	C7orf65	49
HEBP2_33259	HEBP2	34
ZRANB1_40526	ZRANB1	78
HTR1D_9022	HTR1D	46
ZNF224_20852	ZNF224	72
PRAMEF12_71897	PRAMEF12	81
NIPA1_58626	NIPA1	106
FSHR_6604	FSHR	28
SPI1_18058	SPI1	16
BCL2L2_1648	BCL2L2	36
RGSL1_70137	RGSL1	192
PALM3_69477	PALM3	93
EIF2D_5329	EIF2D	100
NCOA1_22557	NCOA1	26
GLRX2_37566	GLRX2	103
HTR1E_9028	HTR1E	62
GPAA1_22825	GPAA1	40
FSTL1_30344	FSTL1	59
ANKRD46_63014	ANKRD46	42
OLFML2B_34040	OLFML2B	73
TRIM62_41988	TRIM62	131
SRD5A2_18165	SRD5A2	72
TSPYL4_32298	TSPYL4	66
INHBE_52429	INHBE	15
FKBP2_6355	FKBP2	40
THAP7_51331	THAP7	73
KRT20_40021	KRT20	26
UGT3A1_60186	UGT3A1	30
LCP2_10545	LCP2	75
ENPP6_60138	ENPP6	72
IPO11_38101	IPO11	14
EP400_46084	EP400	28
C6orf136_65841	C6orf136	25
NPS_73604	NPS	24
PAIP1_28638	PAIP1	23
RANBP9_26828	RANBP9	33
SMPX_33455	SMPX	38
AQP9_1046	AQP9	116
PLA2G16_30262	PLA2G16	34
GLTP_38183	GLTP	190
HIST1H3J_21721	HIST1H3J	208
UBE2F_60963	UBE2F	25
OLIG2_27386	OLIG2	38
ARL4C_27075	ARL4C	44
C9orf106_72770	C9orf106	53
HM13_51622	HM13	32
TMEM5_27775	TMEM5	152
DMRTC2_47203	DMRTC2	123
SI_17334	SI	18
LRFN2_45640	LRFN2	60
DNAH10_64400	DNAH10	38
PCDHA10_44019	PCDHA10	72
MYPOP_68920	MYPOP	104
FGF17_23097	FGF17	77
CHRNA5_3234	CHRNA5	174
MTMR2_23345	MTMR2	56
PTK2_15384	PTK2	29
GPR132_36826	GPR132	49
LYPD1_57740	LYPD1	95
TARDBP_32807	TARDBP	13
GALNTL5_63996	GALNTL5	56
TXNDC16_45792	TXNDC16	57
WBP1_33174	WBP1	80
ANO10_41656	ANO10	16
CEBPE_3014	CEBPE	158
CDK3_2904	CDK3	40
WDR83OS_38694	WDR83OS	61
DOPEY2_26630	DOPEY2	68
LRRC3C_75834	LRRC3C	94
OR2AT4_69292	OR2AT4	19
KHDC1_51318	KHDC1	54
ACBD6_53478	ACBD6	128
GK_7179	GK	135
VPS25_53447	VPS25	3
FRMD4A_43044	FRMD4A	38
ADRB3_429	ADRB3	61
PROKR2_59594	PROKR2	27
WRAP53_41678	WRAP53	23
IZUMO3_75231	IZUMO3	96
CDC42EP3_28631	CDC42EP3	112
PRMT9_55633	PRMT9	83
MTMR6_23878	MTMR6	22
C1S_1971	C1S	24
NSUN6_65684	NSUN6	98
EPM2AIP1_26187	EPM2AIP1	10
COMTD1_58089	COMTD1	44
MIDN_55268	MIDN	68
SEC61A2_41818	SEC61A2	115
CNPY4_66114	CNPY4	37
MYLK_12085	MYLK	20
KALRN_23565	KALRN	36
TMEM87B_54447	TMEM87B	61
CEP57_25672	CEP57	211
PLEKHB1_46519	PLEKHB1	42
C18orf54_63560	C18orf54	35
SRL_16955	SRL	95
GLIPR1L2_61301	GLIPR1L2	69
C5orf63_72382	C5orf63	8
SLC22A23_47033	SLC22A23	67
DDX5_4642	DDX5	32
SSX2B_74492	SSX2B	6
STX6_27433	STX6	32
TCTE1_65001	TCTE1	45
IL6_9435	IL6	41
SIRT3_32733	SIRT3	79
OR2T11_59301	OR2T11	114
CCHCR1_40170	CCHCR1	21
GJD3_58905	GJD3	32
WDR59_49760	WDR59	63
PRM1_14971	PRM1	57
B3GNT9_54149	B3GNT9	34
RBCK1_28681	RBCK1	35
LGALS3BP_10602	LGALS3BP	29
UNC79_45909	UNC79	77
ATP13A4_53190	ATP13A4	55
NXT1_36501	NXT1	66
PHGDH_34779	PHGDH	48
LTA4H_10825	LTA4H	30
GTDC1_49711	GTDC1	27
SLC24A2_33664	SLC24A2	25
PTPN20_34562	PTPN20	18
LYSMD2_66786	LYSMD2	84
EXOC6B_32168	EXOC6B	169
C16orf87_70951	C16orf87	19
PLXNA3_42661	PLXNA3	55
NAALAD2_26693	NAALAD2	47
RBKS_47312	RBKS	49
IFNA21_9249	IFNA21	189
SYT13_45937	SYT13	52
CYP1B1_4341	CYP1B1	62
FAM174A_69707	FAM174A	85
AKAP3_28513	AKAP3	88
B3GAT1_35536	B3GAT1	287
P2RY2_13198	P2RY2	45
GAS8_6903	GAS8	60
NOXA1_29245	NOXA1	140
CGNL1_54593	CGNL1	76
GPR151_60260	GPR151	13
TMEM231_49321	TMEM231	56
BBS10_49801	BBS10	77
ZNF850_69432	ZNF850	25
ZDHHC11_50128	ZDHHC11	105
PKIG_30247	PKIG	54
XAGE3_64189	XAGE3	25
MAP2K5_14934	MAP2K5	60
TYMSOS_73447	TYMSOS	252
HEXDC_67588	HEXDC	140
RNF213_46184	RNF213	38
LRFN5_61454	LRFN5	114
RAB19_72430	RAB19	103
MAN2B2_32458	MAN2B2	123
CRB2_68392	CRB2	73
PARN_13315	PARN	4
TRIM27_16054	TRIM27	28
MEF2BNB_75022	MEF2BNB	127
KLHDC4_40510	KLHDC4	122
IL18RAP_23041	IL18RAP	72
KIAA0040_25572	KIAA0040	226
GCSAML_62084	GCSAML	73
ZNF773_70396	ZNF773	49
SCO2_26680	SCO2	82
BNIPL_62167	BNIPL	31
C8orf88_75145	C8orf88	47
CYSTM1_53570	CYSTM1	76
MYZAP_76223	MYZAP	29
CASQ1_2370	CASQ1	62
BEST3_61338	BEST3	7
KLF4_24456	KLF4	103
5-Sep_14320	5-Sep	18
ERMP1_50458	ERMP1	65
ASAP3_42808	ASAP3	21
C7orf76_72422	C7orf76	208
SLC35D3_69097	SLC35D3	140
GJB2_7166	GJB2	54
CCDC71_48259	CCDC71	21
KIF6_65804	KIF6	31
SLC46A3_67407	SLC46A3	90
ETV1_5846	ETV1	129
KRTAP5-1_70743	KRTAP5-1	71
PHF19_34657	PHF19	100
BCAM_10871	BCAM	34
PRPH2_15971	PRPH2	42
CFAP47_68461	CFAP47	107
PGR_13830	PGR	51
PERM1_54214	PERM1	77
LANCL1_27721	LANCL1	74
RBM42_49063	RBM42	83
ERO1LB_44289	ERO1LB	59
UFC1_38902	UFC1	16
RGS6_25410	RGS6	25
ZNF555_61994	ZNF555	83
VNN2_23263	VNN2	97
RNF10_26437	RNF10	29
MCM3AP_23309	MCM3AP	29
GRIK4_7745	GRIK4	31
IBA57_64682	IBA57	90
OR2B2_51882	OR2B2	89
MARCO_22679	MARCO	49
ABHD2_29978	ABHD2	71
TOP3B_23466	TOP3B	52
ZNF200_20806	ZNF200	27
KIF13A_47233	KIF13A	64
PDZRN4_36886	PDZRN4	74
MILR1_67600	MILR1	47
SAMD7_69619	SAMD7	13
MCOLN2_66582	MCOLN2	71
ZNF385D_49840	ZNF385D	171
ETFB_5831	ETFB	86
ST5_18322	ST5	108
TMEM143_42122	TMEM143	25
TEX15_44056	TEX15	119
HIST1H3D_21701	HIST1H3D	91
FAM8A1_38764	FAM8A1	27
LCN15_71490	LCN15	169
C10orf32_58116	C10orf32	39
CELSR2_5374	CELSR2	53
TM2D3_50927	TM2D3	14
TMEM27_45400	TMEM27	128
LINC01272_75875	LINC01272	30
THAP6_62711	THAP6	76
NFIL3_12529	NFIL3	151
FRMD1_50522	FRMD1	12
KIF1C_29063	KIF1C	33
DOCK10_42816	DOCK10	10
PNPO_41770	PNPO	18
ACSBG1_32073	ACSBG1	18
JMJD4_48414	JMJD4	60
SH3RF3_69608	SH3RF3	86
C22orf39_59652	C22orf39	82
KIAA0040_25569	KIAA0040	137
ANKDD1B_74783	ANKDD1B	40
OR10W1_51557	OR10W1	131
ACRV1_173	ACRV1	31
ACSS1_53763	ACSS1	23
NCAPD3_32415	NCAPD3	8
RNF112_20763	RNF112	63
METTL6_60006	METTL6	79
OR1A2_34733	OR1A2	71
ADAMTS9_44822	ADAMTS9	80
APOH_991	APOH	85
PKDCC_55860	PKDCC	87
AAMDC_36256	AAMDC	51
LDLRAD3_61178	LDLRAD3	31
ARHGEF15_31159	ARHGEF15	75
GPR27_7581	GPR27	66
RTN4_45105	RTN4	57
PIK3C2B_13958	PIK3C2B	76
TACSTD2_10913	TACSTD2	129
ASNA1_1268	ASNA1	35
TIGD7_55754	TIGD7	101
MRPL28_28540	MRPL28	11
TIE1_19198	TIE1	51
NUAK1_26328	NUAK1	101
CHCHD1_58044	CHCHD1	62
GRIK3_7741	GRIK3	48
OR52I1_71545	OR52I1	19
ANKRD34C_71824	ANKRD34C	56
HSF1_8901	HSF1	51
SLC52A3_56992	SLC52A3	36
ZNF787_59070	ZNF787	25
GSG1_52106	GSG1	35
ARL6IP1_32067	ARL6IP1	24
MOCS3_35993	MOCS3	11
RHOT2_55248	RHOT2	10
SCRT2_55045	SCRT2	66
CDC25A_2806	CDC25A	30
USMG5_54258	USMG5	121
HIST1H3I_21715	HIST1H3I	37
CHERP_28365	CHERP	20
BORA_50192	BORA	14
TRAK1_31189	TRAK1	21
GAL3ST2_47335	GAL3ST2	56
RNF145_62843	RNF145	39
SMAGP_45330	SMAGP	39
MXI1_11961	MXI1	23
OR6C75_71760	OR6C75	90
ATP6V1E2_55473	ATP6V1E2	8
COA1_43225	COA1	58
ZSCAN23_66054	ZSCAN23	76
FOXA1_8541	FOXA1	58
TM7SF2_19324	TM7SF2	29
LHX8_72818	LHX8	95
PPTC7_63364	PPTC7	43
FOXN2_9004	FOXN2	14
ZBTB33_26719	ZBTB33	57
OR5D14_65245	OR5D14	90
ADAMTS6_30371	ADAMTS6	99
FERMT1_42793	FERMT1	101
TEX9_70303	TEX9	88
E2F1_5204	E2F1	69
PDCD2L_53426	PDCD2L	72
OR52B6_69269	OR52B6	64
KCNJ2_10032	KCNJ2	59
ODF3L2_67882	ODF3L2	57
MLC1_32083	MLC1	54
FAM228A_74248	FAM228A	50
SEMA3D_66096	SEMA3D	88
INO80D_40913	INO80D	97
ERICH6_59985	ERICH6	154
PADI2_30570	PADI2	69
DISP1_54664	DISP1	87
MLLT3_11558	MLLT3	34
ETV6_5868	ETV6	148
EMX2_5572	EMX2	46
PTH1R_15374	PTH1R	69
GNG10_7375	GNG10	17
GEN1_69962	GEN1	34
CCDC54_54047	CCDC54	86
PIAS4_39090	PIAS4	54
LRRFIP2_24185	LRRFIP2	51
RNF19B_59374	RNF19B	145
KCNK16_52499	KCNK16	75
ARFIP2_33412	ARFIP2	10
ZNF318_33636	ZNF318	33
CAND1_43519	CAND1	169
APBB1_892	APBB1	78
HSPG2_8996	HSPG2	12
SV2B_26355	SV2B	135
USP24_32565	USP24	51
TRAF7_53171	TRAF7	52
MC2R_11198	MC2R	115
ABL1_67	ABL1	49
PTPN18_35026	PTPN18	65
CA5B_30564	CA5B	96
USP42_52960	USP42	258
LOC400863_72293	LOC400863	30
TRAF2_19559	TRAF2	20
OARD1_65798	OARD1	31
ZCCHC18_73922	ZCCHC18	140
PVRL2_15562	PVRL2	42
HIST1H2AL_21630	HIST1H2AL	50
C2orf68_71244	C2orf68	38
IL17A_9538	IL17A	128
PCDHB14_43951	PCDHB14	48
MPG_11694	MPG	61
KIAA0930_32425	KIAA0930	44
CAPNS2_53367	CAPNS2	56
RNF2_16197	RNF2	39
CYP2W1_40962	CYP2W1	32
KLRF2_75774	KLRF2	63
PAGE2B_71519	PAGE2B	25
PSD4_33138	PSD4	99
IL23A_39038	IL23A	60
OR6N2_51568	OR6N2	134
C11orf94_61216	C11orf94	38
KCNJ9_10049	KCNJ9	62
DERL3_55801	DERL3	142
GIMAP1_64176	GIMAP1	61
ACADSB_111	ACADSB	18
ERGIC3_39145	ERGIC3	45
KATNA1_30136	KATNA1	25
NRSN2_50629	NRSN2	88
SUFU_39294	SUFU	64
PI4K2B_42256	PI4K2B	45
TNFRSF17_1667	TNFRSF17	65
N4BP2L1_55566	N4BP2L1	70
KLHL30_70588	KLHL30	30
NYAP2_46059	NYAP2	32
SLC6A16_36246	SLC6A16	49
ZFP41_68363	ZFP41	47
ARL14EP_58270	ARL14EP	75
WAPAL_31617	WAPAL	23
INSIG2_37941	INSIG2	189
PMS1_14274	PMS1	43
SMPD3_42589	SMPD3	36
SERTAD4_44165	SERTAD4	35
CBLN4_60898	CBLN4	33
LENG9_56671	LENG9	22
GYPE_8047	GYPE	32
KIAA0556_32222	KIAA0556	43
LRP6_10804	LRP6	113
MORC4_49705	MORC4	61
TMEM115_30024	TMEM115	51
FBXO45_64797	FBXO45	68
CPSF2_39721	CPSF2	32
CPEB3_30993	CPEB3	91
PCED1B_55869	PCED1B	135
ABCC12_56725	ABCC12	122
PPFIA3_22259	PPFIA3	75
SLC25A51_56092	SLC25A51	109
ZNF526_57647	ZNF526	27
ANK2_798	ANK2	23
DCAF16_40856	DCAF16	124
SLC18A2_17666	SLC18A2	7
PRCP_14724	PRCP	43
EXOC6_40173	EXOC6	37
RBP3_15944	RBP3	30
GLI2_7221	GLI2	12
SP9_75379	SP9	97
METTL17_47930	METTL17	27
TMED8_67422	TMED8	80
LPGAT1_26457	LPGAT1	65
HES1_8864	HES1	5
ZMPSTE24_27580	ZMPSTE24	22
TMEM87A_34211	TMEM87A	47
IAH1_68037	IAH1	135
SLC12A8_53813	SLC12A8	5
CBLN1_2436	CBLN1	81
COLQ_21527	COLQ	40
VCAM1_20101	VCAM1	100
ODF2_13005	ODF2	51
RAB5B_15666	RAB5B	89
FAM102B_67929	FAM102B	100
ZMYM5_24178	ZMYM5	22
SENP5_65172	SENP5	19
SDHD_17100	SDHD	23
SMURF2_47946	SMURF2	95
KRTAP9-7_75845	KRTAP9-7	166
ZNF781_63638	ZNF781	51
CITED2_27876	CITED2	33
DEFA1_4679	DEFA1	122
MX2_11958	MX2	12
E2F8_49783	E2F8	101
GOSR2_25247	GOSR2	19
WASL_23520	WASL	99
ZNF491_59023	ZNF491	113
FOXI2_72136	FOXI2	29
PGRMC2_28037	PGRMC2	69
MCHR2_53769	MCHR2	70
CREB3L3_54073	CREB3L3	69
PTRHD1_71984	PTRHD1	44
PLA2R1_31247	PLA2R1	76
CIITA_11475	CIITA	34
NBAS_39100	NBAS	15
OR2T1_35268	OR2T1	190
C15orf57_55463	C15orf57	38
RPL36A_16454	RPL36A	53
CYP2C8_4369	CYP2C8	63
CSF1_4011	CSF1	59
POTEB2_75623	POTEB2	70
IER3_23248	IER3	86
SPIN2B_73347	SPIN2B	86
XDH_20331	XDH	237
SERINC1_45702	SERINC1	25
HEYL_35085	HEYL	26
SUV420H2_54179	SUV420H2	23
RFX8_75076	RFX8	74
FHL3_6340	FHL3	150
ZNF808_71070	ZNF808	66
PPP2CB_14609	PPP2CB	101
CTNNB1_4216	CTNNB1	121
FCGRT_6171	FCGRT	29
TULP4_44804	TULP4	51
FKBP1B_6349	FKBP1B	104
GPR61_52568	GPR61	71
DACT3_61885	DACT3	36
TACSTD2_10914	TACSTD2	74
NTAN1_58656	NTAN1	149
FAM200B_68196	FAM200B	33
C12orf50_63337	C12orf50	272
RAB39A_40458	RAB39A	138
TTPAL_49099	TTPAL	53
CLASRP_30205	CLASRP	35
DNAJC3_14949	DNAJC3	8
BTAF1_23673	BTAF1	217
ADH5_351	ADH5	15
CREB3L3_54072	CREB3L3	112
SLC35G3_61696	SLC35G3	87
JAG1_509	JAG1	69
IFNA7_9222	IFNA7	59
ARRDC5_74024	ARRDC5	38
OR1K1_72037	OR1K1	111
DAB2_4469	DAB2	79
ZG16_74413	ZG16	38
KLF17_59469	KLF17	81
HDHD2_52818	HDHD2	67
DUS4L_29993	DUS4L	140
EFHC2_51014	EFHC2	40
NAGS_63514	NAGS	49
VPS18_46035	VPS18	58
SLC47A2_61661	SLC47A2	55
PTPN7_15435	PTPN7	79
S100A3_16722	S100A3	70
IL9R_9472	IL9R	58
CPQ_27978	CPQ	49
COL16A1_3654	COL16A1	34
KLHL23_62461	KLHL23	131
IL12RB1_9502	IL12RB1	67
BTNL10_75180	BTNL10	67
GYPC_8041	GYPC	125
BPIFA1_38404	BPIFA1	70
POFUT1_32987	POFUT1	8
OR6C4_69329	OR6C4	37
HNRNPCL1_69494	HNRNPCL1	77
CMC4_75574	CMC4	77
SPANXN4_73163	SPANXN4	52
PELP1_35473	PELP1	17
MAPKAPK2_24339	MAPKAPK2	68
TP53INP1_56749	TP53INP1	49
PIRT_73908	PIRT	24
TNS3_47969	TNS3	48
PRKACA_14777	PRKACA	72
PPP2R1A_14615	PPP2R1A	16
SLC29A3_42294	SLC29A3	28
CCNJ_40321	CCNJ	57
UBE4B_27603	UBE4B	22
DRAM2_59503	DRAM2	87
C5orf28_47744	C5orf28	67
PAAF1_50965	PAAF1	102
AARSD1_51305	AARSD1	46
ARSJ_49483	ARSJ	34
CPZ_22224	CPZ	179
SDHAF2_41099	SDHAF2	77
NOVA2_12751	NOVA2	139
OTUD5_42737	OTUD5	15
ITGBL1_24591	ITGBL1	87
TOR1B_36102	TOR1B	84
BTN3A3_27905	BTN3A3	34
GSTA3_7884	GSTA3	82
SCGB1C1_61759	SCGB1C1	58
DERL3_55799	DERL3	61
IL36B_35750	IL36B	135
BAG2_25128	BAG2	30
RIPPLY3_39615	RIPPLY3	121
STK24_21901	STK24	18
PDE7A_13549	PDE7A	146
ZNF345_33900	ZNF345	53
KIAA1755_54953	KIAA1755	35
CLEC1A_38302	CLEC1A	70
ADORA3_383	ADORA3	119
ST8SIA4_21053	ST8SIA4	93
FBXO41_62389	FBXO41	29
PIGZ_50989	PIGZ	63
ZNF177_20758	ZNF177	34
TICAM1_61937	TICAM1	67
MARCKSL1_48421	MARCKSL1	101
PPP2R5D_14653	PPP2R5D	96
M6PR_10928	M6PR	22
REEP3_65659	REEP3	49
ACOT8_26702	ACOT8	137
MTCP1_11852	MTCP1	51
SULT1A4_73303	SULT1A4	12
PCDH7_13404	PCDH7	13
HMGB2_8484	HMGB2	42
KDM2B_54007	KDM2B	64
SYCE2_66705	SYCE2	36
NPRL2_28769	NPRL2	60
C2orf78_71231	C2orf78	18
CST4_4134	CST4	85
FOXD4L4_70009	FOXD4L4	125
FAM13C_65635	FAM13C	65
TSSC1_19663	TSSC1	67
OR8G5_65408	OR8G5	60
ALDH7A1_1405	ALDH7A1	73
LINS_41831	LINS	51
ZNF814_75035	ZNF814	153
B4GALT5_24521	B4GALT5	43
LRCH1_31860	LRCH1	204
TEKT3_47826	TEKT3	63
RAPGEF3_28000	RAPGEF3	81
GALNT2_6849	GALNT2	37
MS4A3_2613	MS4A3	213
SAMHD1_34146	SAMHD1	83
ACTN2_216	ACTN2	87
OR1L8_60635	OR1L8	151
MOCS2_11676	MOCS2	34
SLC35D3_69098	SLC35D3	37
GLYR1_53947	GLYR1	67
CNTN4_62656	CNTN4	5
BAALC_50208	BAALC	70
EIF4E2_24936	EIF4E2	11
RGS16_16121	RGS16	77
CSNK2A2_4090	CSNK2A2	95
LINC00452_73785	LINC00452	75
C9orf64_53282	C9orf64	12
TSSK4_67438	TSSK4	19
MSMP_74461	MSMP	53
NACA_12169	NACA	20
HEY2_32944	HEY2	57
ZFAT_46055	ZFAT	94
GIT1_36232	GIT1	58
F8A1_21480	F8A1	27
ACAA2_28114	ACAA2	39
FOXL2NB_72345	FOXL2NB	64
SLC1A6_17450	SLC1A6	75
PCDHB5_34713	PCDHB5	40
DOCK5_50572	DOCK5	119
SLC10A7_52834	SLC10A7	68
ENPP3_13626	ENPP3	4
DACH2_57898	DACH2	177
MIOS_39999	MIOS	42
PCBP3_39736	PCBP3	16
PPP1R13L_29315	PPP1R13L	113
CAPN1_2287	CAPN1	39
ECT2_5259	ECT2	5
IGFL2_61893	IGFL2	92
PDZK1IP1_27198	PDZK1IP1	87
CHI3L2_3164	CHI3L2	44
CDH20_36171	CDH20	68
VGLL4_25611	VGLL4	17
HEPACAM2_66266	HEPACAM2	32
EDEM1_25641	EDEM1	62
FOLH1_6530	FOLH1	26
SLITRK2_53889	SLITRK2	35
LYRM1_45129	LYRM1	101
SERPINA11_66767	SERPINA11	79
HSPA2_8936	HSPA2	89
GAS6_6899	GAS6	78
ZCCHC3_54838	ZCCHC3	69
MMP28_49008	MMP28	19
SPATA13_65715	SPATA13	14
SGIP1_53225	SGIP1	30
BEAN1_61554	BEAN1	111
ATP1A4_1348	ATP1A4	65
TEX13A_44069	TEX13A	100
LEF1_38047	LEF1	47
PTP4A3_30299	PTP4A3	64
RAD50_27043	RAD50	20
JARID2_9910	JARID2	81
ABLIM1_10659	ABLIM1	23
TMCO6_42479	TMCO6	49
P2RY6_13208	P2RY6	27
SDR16C5_64356	SDR16C5	19
SH3TC2_49436	SH3TC2	36
BPY2C_73291	BPY2C	60
SMG8_41836	SMG8	79
ANKRD26_31000	ANKRD26	177
OR4D5_65428	OR4D5	142
RARA_15832	RARA	144
XYLB_26515	XYLB	243
ZNRF2_66089	ZNRF2	43
FAM120B_53685	FAM120B	110
SLC2A1_17458	SLC2A1	64
PGK2_13814	PGK2	16
H1FOO_60047	H1FOO	36
CDCA7L_42632	CDCA7L	91
OR8B8_35047	OR8B8	82
CLEC4G_68930	CLEC4G	45
GSTK1_70229	GSTK1	116
GPX1_7664	GPX1	60
H2BFM_68453	H2BFM	124
MB_11176	MB	67
C7orf62_65317	C7orf62	89
ODF3L2_67883	ODF3L2	23
DRC1_56346	DRC1	70
ZFR_39256	ZFR	124
BIRC3_923	BIRC3	56
LHX3_21187	LHX3	233
NEO1_12457	NEO1	74
B9D2_51352	B9D2	25
OSR1_59810	OSR1	26
HOXD4_8759	HOXD4	42
MAP3K9_11531	MAP3K9	69
C2orf54_50355	C2orf54	82
PDLIM5_28661	PDLIM5	93
MAFA_71460	MAFA	11
CCDC148_59894	CCDC148	31
BTBD11_58412	BTBD11	88
HOXC11_8737	HOXC11	63
ENOPH1_46537	ENOPH1	60
CYLD_4329	CYLD	72
PI4KB_14001	PI4KB	49
COQ3_39501	COQ3	28
TXK_19772	TXK	53
GEMIN4_37290	GEMIN4	11
ZNF557_49133	ZNF557	62
CMTM3_58677	CMTM3	164
DMXL2_32422	DMXL2	14
ZMAT2_62789	ZMAT2	10
HDDC3_70315	HDDC3	69
PSMB1_15172	PSMB1	26
SDF4_37971	SDF4	36
SLC6A14_30614	SLC6A14	49
SLC29A4_66080	SLC29A4	36
TMEM114_67553	TMEM114	36
SPATA31A3_74483	SPATA31A3	39
PRDX3_29590	PRDX3	57
C19orf12_52291	C19orf12	17
CBR1_2441	CBR1	52
VSIG4_30770	VSIG4	70
NICN1_53318	NICN1	110
NUP155_25420	NUP155	70
PAQR5_40770	PAQR5	85
NKX2-4_73931	NKX2-4	44
BBS2_1604	BBS2	31
CD34_2653	CD34	49
SSX4_18315	SSX4	54
RNF128_49334	RNF128	72
TRIM49C_73698	TRIM49C	4
CALB2_2208	CALB2	187
TMEM210_75855	TMEM210	34
ETFDH_5835	ETFDH	68
RNF149_68012	RNF149	25
SNX22_50166	SNX22	43
ARMCX2_26090	ARMCX2	94
RUFY2_43012	RUFY2	106
SERPINB11_55102	SERPINB11	40
SLC25A18_52435	SLC25A18	103
RPE65_16294	RPE65	59
PTPRU_26924	PTPRU	52
VIPAS39_47080	VIPAS39	56
ANKRD45_68942	ANKRD45	11
C2orf80_71259	C2orf80	81
TTLL12_31947	TTLL12	20
OGN_13024	OGN	93
C10orf12_34659	C10orf12	54
SMIM14_64951	SMIM14	96
MPHOSPH8_40459	MPHOSPH8	51
PARD3B_57986	PARD3B	52
ENOSF1_42656	ENOSF1	27
C9orf172_71494	C9orf172	42
GIMAP4_42265	GIMAP4	77
PDE6D_13538	PDE6D	33
ZNF362_62123	ZNF362	97
LUC7L3_39419	LUC7L3	13
PRELP_14726	PRELP	42
GALNTL6_73231	GALNTL6	22
CSPG5_28889	CSPG5	115
FBXL6_34803	FBXL6	75
TRMT44_62734	TRMT44	78
TNRC6B_31764	TNRC6B	66
DCLRE1A_26493	DCLRE1A	38
OR56A1_58295	OR56A1	44
APC2_27679	APC2	61
TIFAB_73455	TIFAB	39
ZMYM4_24165	ZMYM4	96
KLRG2_69769	KLRG2	89
C2orf80_71257	C2orf80	39
ATP11AUN_72183	ATP11AUN	20
DLAT_4794	DLAT	57
CFLAR_23149	CFLAR	55
SHF_55518	SHF	54
C19orf33_47301	C19orf33	32
DDX58_33235	DDX58	148
MCTS1_36302	MCTS1	88
CALML3_2238	CALML3	48
GPAA1_22827	GPAA1	57
SOHLH1_72559	SOHLH1	33
ITGAL_9783	ITGAL	18
ABCB6_26867	ABCB6	37
PEX2_15588	PEX2	142
RABIF_15700	RABIF	112
MFAP2_11398	MFAP2	97
WIPF3_73911	WIPF3	55
KCNJ3_10034	KCNJ3	72
FAM19A4_62540	FAM19A4	105
AQP10_55192	AQP10	14
CASP5_2346	CASP5	46
BMP5_1787	BMP5	104
ODF4_61684	ODF4	17
TANC2_34594	TANC2	57
CDY2B_65132	CDY2B	37
POLR3G_28704	POLR3G	28
SYTL2_40739	SYTL2	35
FAM53A_62723	FAM53A	99
CACNA1H_23392	CACNA1H	37
DOCK7_54923	DOCK7	39
LRRC19_48254	LRRC19	46
NAGA_12173	NAGA	27
RALB_15779	RALB	24
CGN_45741	CGN	84
TRAFD1_29506	TRAFD1	44
ACAA1_87	ACAA1	20
TMED5_37480	TMED5	23
CDH9_2863	CDH9	89
IFT27_29871	IFT27	135
TAL2_18690	TAL2	32
NXF5_43834	NXF5	56
SAXO2_67480	SAXO2	69
HSD17B1_8887	HSD17B1	50
ZP1_31226	ZP1	62
EDEM3_51027	EDEM3	55
NHLRC3_70907	NHLRC3	36
ERI3_48765	ERI3	68
CIDEC_47150	CIDEC	113
GSDMA_67648	GSDMA	21
F2_5938	F2	16
UFSP1_72581	UFSP1	58
DCPS_36226	DCPS	29
GUCA1C_25403	GUCA1C	58
GPR19_7550	GPR19	105
HNRNPA1_8573	HNRNPA1	44
TREML2_50188	TREML2	23
LTN1_34438	LTN1	124
SPANXD_47872	SPANXD	92
SUPT5H_18497	SUPT5H	10
COL4A6_3582	COL4A6	107
SYT9_61176	SYT9	53
PRR5_42805	PRR5	31
DLC1_27944	DLC1	40
SRRD_72540	SRRD	18
HAMP_46416	HAMP	127
MED17_24829	MED17	75
CRAT_3855	CRAT	31
VPS13B_63035	VPS13B	40
FGFBP2_52616	FGFBP2	16
ACTL8_51718	ACTL8	155
SYTL5_56714	SYTL5	91
TMEM219_58740	TMEM219	23
B4GALT5_24524	B4GALT5	53
EIF4EBP1_5451	EIF4EBP1	19
SLC25A12_22416	SLC25A12	132
GC_6961	GC	87
CCER2_73818	CCER2	42
