sgRNA	Gene	Clip2_4_DE_GFP_high_BC15_IGO_09496_7_S7
STK32B_42425	STK32B	17
ATXN2L_30664	ATXN2L	15
DPY30_53966	DPY30	26
XPC_20347	XPC	52
CES2_23106	CES2	25
MMP2_11589	MMP2	6
C8orf46_66500	C8orf46	17
SS18_18320	SS18	43
TTBK1_53885	TTBK1	23
FBXO22_34880	FBXO22	30
SKAP1_22496	SKAP1	20
DSG2_5089	DSG2	38
TGIF1_19118	TGIF1	47
RHOT2_55247	RHOT2	15
OSTM1_36227	OSTM1	30
TMEM217_65805	TMEM217	8
OGFRL1_49434	OGFRL1	12
ZNF287_45365	ZNF287	15
ITPR1_9875	ITPR1	49
H1F0_8081	H1F0	26
FBXW10_28343	FBXW10	27
ANXA3_830	ANXA3	8
ZBTB21_37172	ZBTB21	81
CCDC8_52742	CCDC8	24
LRRC23_27449	LRRC23	23
DHX33_44582	DHX33	12
TCAP_22310	TCAP	13
MTA2_24223	MTA2	17
FAM98C_61919	FAM98C	20
LPPR2_47940	LPPR2	26
DCBLD2_59963	DCBLD2	20
ASCC2_53029	ASCC2	26
MRPL16_41096	MRPL16	17
FLCN_64829	FLCN	51
TGFBR2_19109	TGFBR2	34
SUSD3_65092	SUSD3	63
APOBR_43726	APOBR	15
TUBB_65032	TUBB	1
NOTO_69588	NOTO	22
UMAD1_74988	UMAD1	43
CCDC81_46922	CCDC81	17
SNX7_38638	SNX7	13
TSPAN8_19304	TSPAN8	63
PEX19_15571	PEX19	43
OR1D2_13074	OR1D2	38
USP6_23859	USP6	16
VWA2_69246	VWA2	9
DDX60L_55804	DDX60L	31
TMEM220_70989	TMEM220	56
ASAH1_1234	ASAH1	29
NIPA2_51789	NIPA2	30
CAPN7_32895	CAPN7	29
NOA1_53304	NOA1	22
CXCL14_25177	CXCL14	14
LPAR3_33191	LPAR3	61
CD68_2736	CD68	32
BOLA3_71235	BOLA3	10
FUNDC2_48569	FUNDC2	34
ITLN1_42748	ITLN1	20
PLCL1_14125	PLCL1	13
DYRK3_21948	DYRK3	25
ERVFRD-1_72704	ERVFRD-1	33
PNMA2_28916	PNMA2	34
MUC15_61209	MUC15	24
FA2H_49016	FA2H	35
RCN3_45355	RCN3	27
MOCS1_11671	MOCS1	34
ERCC5_5768	ERCC5	10
SLC38A10_58770	SLC38A10	25
TRIM2_32450	TRIM2	41
P2RY8_68479	P2RY8	19
GIGYF2_34480	GIGYF2	28
TOR1B_36100	TOR1B	76
LIN28B_71392	LIN28B	25
LARP4B_32000	LARP4B	30
CLIC3_23610	CLIC3	25
TTLL6_67622	TTLL6	32
MLLT3_11560	MLLT3	32
SHISA4_62151	SHISA4	8
ETV4_5859	ETV4	41
CACNA1G_23395	CACNA1G	24
VPS13C_40707	VPS13C	10
SEMA6C_28306	SEMA6C	20
RPL9_16331	RPL9	32
RSPO2_69172	RSPO2	23
FLT3_6473	FLT3	127
DMBX1_59337	DMBX1	20
NAAA_35726	NAAA	36
SERPINA7_18756	SERPINA7	46
DNAJC22_50482	DNAJC22	17
SELP_17130	SELP	17
CPT1B_3828	CPT1B	43
CLP1_29737	CLP1	2
SNX8_36697	SNX8	8
NDN_12260	NDN	43
BRAP_21574	BRAP	14
LRCH2_46076	LRCH2	73
PET100_75398	PET100	20
CHRNB2_3248	CHRNB2	23
RAI1_29044	RAI1	15
WDR6_30391	WDR6	16
GANC_6868	GANC	25
NRARP_73139	NRARP	60
SPATA31A1_74172	SPATA31A1	55
CAMKMT_50055	CAMKMT	33
PRDM1_1733	PRDM1	32
RHBDF1_47603	RHBDF1	12
PIDD1_42475	PIDD1	34
ZNF335_47151	ZNF335	17
CHRNA6_23506	CHRNA6	39
LSP1_10820	LSP1	35
CPA2_3768	CPA2	21
HHLA1_26959	HHLA1	52
NAT8B_38830	NAT8B	52
GRIN3B_57764	GRIN3B	25
ARHGAP32_25820	ARHGAP32	12
ELL_21365	ELL	19
KIF1C_29065	KIF1C	21
CD5L_2578	CD5L	25
DEFB115_66151	DEFB115	43
MAPKAP1_48956	MAPKAP1	21
IFNGR2_9276	IFNGR2	31
MPP5_47706	MPP5	16
ZNF852_68124	ZNF852	34
RAB14_39014	RAB14	32
ROPN1L_52526	ROPN1L	23
HDAC10_52686	HDAC10	61
AVEN_44972	AVEN	19
SLC4A9_52386	SLC4A9	24
TMEM14A_36280	TMEM14A	29
TCP11L1_42409	TCP11L1	39
FOXD4L4_70009	FOXD4L4	75
OR4D6_65501	OR4D6	35
GAP43_6872	GAP43	28
RRNAD1_37771	RRNAD1	27
LEPROT_40471	LEPROT	12
TAX1BP1_23306	TAX1BP1	19
DLL1_36189	DLL1	10
RABL2A_30311	RABL2A	10
NFKBIE_12556	NFKBIE	23
TMIE_66956	TMIE	56
ASB11_60795	ASB11	37
HMGN5_49187	HMGN5	61
AGPAT9_54199	AGPAT9	11
THBS3_19148	THBS3	18
S100PBP_47992	S100PBP	12
LRRC8D_41705	LRRC8D	29
F2R_5944	F2R	21
IPO7_28382	IPO7	22
FITM1_63405	FITM1	44
MS4A1_2610	MS4A1	30
UNC5C_22501	UNC5C	36
KCND1_9993	KCND1	40
TUB_19712	TUB	34
FAM213B_59331	FAM213B	46
CCDC14_48004	CCDC14	50
ZNF674_73646	ZNF674	26
ZBP1_51486	ZBP1	41
FAM53C_38446	FAM53C	29
CGA_3083	CGA	43
BRIP1_52754	BRIP1	24
JPH1_44394	JPH1	32
KIAA0408_25767	KIAA0408	41
N6AMT2_65704	N6AMT2	13
LRIF1_43393	LRIF1	21
PLA2G2A_14075	PLA2G2A	40
FAM47E_75220	FAM47E	22
GPANK1_21078	GPANK1	10
CCDC9_34552	CCDC9	16
HORMAD2_62300	HORMAD2	1
BIRC7_49242	BIRC7	30
THOC6_49127	THOC6	20
KRTAP16-1_75846	KRTAP16-1	21
DACH2_57898	DACH2	101
SNCB_17838	SNCB	35
NR0B2_21908	NR0B2	13
VMAC_72243	VMAC	27
C2orf78_71230	C2orf78	54
C1orf194_59268	C1orf194	49
PIP5KL1_60590	PIP5KL1	1
PUM1_25655	PUM1	18
XRCC4_20375	XRCC4	10
DLC1_27944	DLC1	37
ZBTB44_36375	ZBTB44	25
IL18BP_26899	IL18BP	39
FAM76A_64607	FAM76A	26
OR8D2_67235	OR8D2	37
SLC46A3_67405	SLC46A3	18
NAA40_50073	NAA40	54
KLHL6_55173	KLHL6	15
SEBOX_74034	SEBOX	34
C9orf57_60566	C9orf57	29
NOL3_23563	NOL3	11
CKAP2L_62348	CKAP2L	55
NSG1_35486	NSG1	13
VGLL4_25611	VGLL4	7
ZSWIM1_55351	ZSWIM1	47
ARL13B_64779	ARL13B	63
SH3BGR_17271	SH3BGR	27
NHLRC3_70905	NHLRC3	58
ABCG1_25383	ABCG1	21
SPATC1L_53146	SPATC1L	64
SST_18280	SST	22
TMEM225_68768	TMEM225	42
YME1L1_29005	YME1L1	33
SLU7_28526	SLU7	25
CD300LD_75383	CD300LD	48
C14orf159_50607	C14orf159	22
PIK3R4_37149	PIK3R4	15
ARL15_40331	ARL15	39
SHMT2_17321	SHMT2	35
MFAP4_11407	MFAP4	11
TCP11_18901	TCP11	108
RSRC2_48432	RSRC2	31
IGFL1_70386	IGFL1	29
LALBA_10459	LALBA	53
MUC12_26908	MUC12	28
HIST1H4B_21761	HIST1H4B	32
CCDC50_62629	CCDC50	31
NKTR_12631	NKTR	35
LPCAT2_41094	LPCAT2	16
CYP2C8_4371	CYP2C8	40
OR3A2_13090	OR3A2	15
FAM172A_52749	FAM172A	11
CSNK1E_4076	CSNK1E	32
OSM_13130	OSM	27
SLC34A2_28523	SLC34A2	10
SPSB4_56235	SPSB4	33
EFHD2_49096	EFHD2	4
PRSS23_30111	PRSS23	75
CH17-360D5.1_76280	CH17-360D5.1	6
C15orf39_44533	C15orf39	24
HAND1_24788	HAND1	66
KDM4A_25593	KDM4A	19
SUPT3H_22018	SUPT3H	15
PAPLN_55246	PAPLN	25
IRS1_9725	IRS1	43
DLD_4799	DLD	36
OR10A3_35057	OR10A3	46
UBA1_19822	UBA1	5
C1orf216_59410	C1orf216	34
RALBP1_29578	RALBP1	18
VPS13D_41857	VPS13D	14
MED1_14502	MED1	21
NPHP1_12774	NPHP1	16
IDE_9134	IDE	31
NETO1_51932	NETO1	25
TANC2_34591	TANC2	48
C16orf47_70965	C16orf47	51
KEL_10145	KEL	52
BCAP29_43816	BCAP29	23
SLC38A6_61415	SLC38A6	22
CT62_64477	CT62	25
COL9A1_3620	COL9A1	36
FIZ1_54489	FIZ1	51
ANKRD45_68943	ANKRD45	27
ELF1_5502	ELF1	81
COLCA2_58246	COLCA2	19
C19orf48_54198	C19orf48	29
HSPH1_29234	HSPH1	21
MROH8_60912	MROH8	12
ABCG1_25381	ABCG1	24
MLYCD_32759	MLYCD	56
SNX24_36241	SNX24	69
GNG11_7379	GNG11	19
CST5_4139	CST5	22
RASGRF2_15872	RASGRF2	26
G2E3_42867	G2E3	50
STAB2_42698	STAB2	14
HEATR5A_34141	HEATR5A	9
CDK5RAP3_51049	CDK5RAP3	51
SYT8_55271	SYT8	12
FAM105A_40056	FAM105A	15
TTC37_25494	TTC37	19
CDC37_30239	CDC37	8
MICU3_68354	MICU3	46
RCAN1_5084	RCAN1	61
KIF5A_10162	KIF5A	11
SLC36A4_58222	SLC36A4	70
RFX7_48212	RFX7	9
TMEM199_61719	TMEM199	1
HABP2_8142	HABP2	36
LHX8_72817	LHX8	21
SPTBN4_46362	SPTBN4	15
ARMCX4_75395	ARMCX4	17
GABRD_6776	GABRD	32
MBNL1_11186	MBNL1	18
TMC2_57979	TMC2	20
ARHGAP21_45930	ARHGAP21	63
ANGEL2_55625	ANGEL2	24
NPEPL1_49723	NPEPL1	11
DMRT3_46666	DMRT3	15
DBNL_36314	DBNL	79
TSPAN2_27005	TSPAN2	20
TBC1D22A_33674	TBC1D22A	65
AGA_492	AGA	19
LRRC8B_32981	LRRC8B	26
NOS1_12700	NOS1	26
NRG4_61509	NRG4	38
SMYD2_44685	SMYD2	24
RP2_16272	RP2	27
CA10_44625	CA10	47
SOHLH2_41061	SOHLH2	13
RPL29_16411	RPL29	11
GPSM1_34534	GPSM1	3
NT5DC2_48276	NT5DC2	41
GNG13_39465	GNG13	28
PIP4K2C_50102	PIP4K2C	36
SMPD2_17799	SMPD2	28
NDUFA10_12306	NDUFA10	21
ZNF527_53697	ZNF527	22
IRX1_49126	IRX1	31
SDHB_17090	SDHB	23
TMED9_40450	TMED9	52
CST3_4129	CST3	35
NMD3_37679	NMD3	4
DCAF4_34558	DCAF4	38
NXPH4_30584	NXPH4	42
AP4M1_24104	AP4M1	60
DRAM1_42357	DRAM1	18
CPE_3787	CPE	23
COG2_30851	COG2	34
MRPL50_40166	MRPL50	11
LSP1_10817	LSP1	45
CUL5_21239	CUL5	5
AMER2_65204	AMER2	20
PRY2_73281	PRY2	43
TECTB_18905	TECTB	9
NRSN1_60972	NRSN1	20
PIGF_13944	PIGF	51
LRRC10B_71708	LRRC10B	29
SLC22A2_17707	SLC22A2	35
SPTA1_18135	SPTA1	24
KDM5D_21504	KDM5D	65
CYP4B1_4409	CYP4B1	32
NCKIPSD_38926	NCKIPSD	11
MBD5_43341	MBD5	29
MLLT11_29687	MLLT11	15
SUPT4H1_18496	SUPT4H1	2
MANSC1_40409	MANSC1	29
SPINT3_29261	SPINT3	17
LCE2D_70088	LCE2D	18
BSG_1892	BSG	30
PLA2G1B_14071	PLA2G1B	42
CD163_24516	CD163	9
PIP5K1A_21819	PIP5K1A	12
OR56A4_58291	OR56A4	29
CMSS1_53474	CMSS1	38
TXNDC5_51713	TXNDC5	46
NCSTN_32651	NCSTN	29
GAP43_6870	GAP43	36
PPP1R2_14577	PPP1R2	16
FARP2_26200	FARP2	29
DMAP1_43757	DMAP1	18
ZMYM4_24167	ZMYM4	36
FGF21_34968	FGF21	34
DNHD1_61280	DNHD1	20
ZNF264_24790	ZNF264	55
PLA2G2C_71914	PLA2G2C	11
KRT80_61348	KRT80	40
KDM4B_31512	KDM4B	4
ABHD5_37798	ABHD5	18
OR1E2_21808	OR1E2	39
OOSP2_65515	OOSP2	43
PGAP2_36009	PGAP2	15
OR1I1_59134	OR1I1	27
GM2A_7276	GM2A	29
PPP1R17_29298	PPP1R17	21
WNT2B_20302	WNT2B	20
FILIP1L_30626	FILIP1L	37
FSBP_76226	FSBP	28
PLCB3_14114	PLCB3	9
NTN5_59054	NTN5	24
KDR_10143	KDR	35
SREBF1_18179	SREBF1	121
KRTAP13-4_67995	KRTAP13-4	21
MTMR11_29494	MTMR11	22
LOC100506422_75894	LOC100506422	43
CD79A_2755	CD79A	27
FAM171A1_65675	FAM171A1	24
PIGA_13934	PIGA	29
XYLT2_47453	XYLT2	17
TMEM161B_62779	TMEM161B	51
TMEM91_73662	TMEM91	11
ZBTB3_50121	ZBTB3	32
TMC7_50324	TMC7	5
SMIM24_67856	SMIM24	27
MYL3_12072	MYL3	9
MARK4_46385	MARK4	55
MAATS1_55202	MAATS1	28
CLEC7A_47838	CLEC7A	17
IRF7_9722	IRF7	32
INS_9621	INS	33
SH3BP1_33320	SH3BP1	3
ESYT3_52514	ESYT3	13
C8orf76_54525	C8orf76	49
C22orf42_62306	C22orf42	55
ABCB8_30442	ABCB8	19
LEFTY2_19094	LEFTY2	11
MYL12B_56775	MYL12B	6
CDCA4_41401	CDCA4	37
ELP2_42082	ELP2	68
PDCD4_35885	PDCD4	36
KLK6_15069	KLK6	18
DPY19L2_67356	DPY19L2	46
NKAPL_66058	NKAPL	27
PI15_37626	PI15	62
LHFP_27282	LHFP	22
TRIM56_51946	TRIM56	37
CNTD1_58829	CNTD1	25
VPS9D1_25341	VPS9D1	5
SERINC1_45699	SERINC1	54
KPNA2_10275	KPNA2	7
PRKAG3_39607	PRKAG3	12
ENPP1_13620	ENPP1	35
ADD3_327	ADD3	38
CTSF_22786	CTSF	31
ERF_5774	ERF	27
DOLPP1_45193	DOLPP1	40
UTP18_37783	UTP18	18
SNF8_30650	SNF8	8
ATG2A_31812	ATG2A	20
SVOP_42615	SVOP	51
KIF19_58786	KIF19	26
NKD1_54883	NKD1	14
FZD2_6691	FZD2	42
LOC100506422_75895	LOC100506422	67
DCLK1_24161	DCLK1	97
HOXA2_8634	HOXA2	27
FEM1C_44615	FEM1C	29
TIAM2_34794	TIAM2	21
MAB21L3_59246	MAB21L3	66
DIXDC1_54986	DIXDC1	59
EIF2B4_23316	EIF2B4	29
YME1L1_29006	YME1L1	15
UQCR10_36623	UQCR10	20
GPC1_7464	GPC1	58
FBP2_22979	FBP2	22
FLJ45513_74847	FLJ45513	30
C1orf50_48877	C1orf50	19
CLDN14_33182	CLDN14	23
PF4_13701	PF4	9
ZNF783_75729	ZNF783	36
CXorf56_47173	CXorf56	115
STAT3_18349	STAT3	21
SELV_69941	SELV	13
USP31_45580	USP31	16
FBN2_6113	FBN2	22
MKKS_21389	MKKS	49
RPL22L1_64789	RPL22L1	39
TMEM65_63007	TMEM65	25
CBR1_2444	CBR1	54
SPATA2L_58687	SPATA2L	25
IFT81_36283	IFT81	17
CENPI_6598	CENPI	32
SMIM10L1_75201	SMIM10L1	7
FAM124B_50126	FAM124B	30
NDUFB2_12320	NDUFB2	14
RAPGEF2_25634	RAPGEF2	54
CFHR1_8307	CFHR1	34
ZNF76_20606	ZNF76	26
TRAF5_19566	TRAF5	16
C1orf228_68988	C1orf228	18
KRR1_30134	KRR1	43
OR2A12_69747	OR2A12	36
RWDD1_38675	RWDD1	32
ANKRD17_34478	ANKRD17	25
METTL10_72129	METTL10	55
CLCN1_3341	CLCN1	29
TMEM121_51307	TMEM121	15
OMG_13032	OMG	42
MTMR4_23885	MTMR4	29
LRRC32_6877	LRRC32	27
NRN1L_58675	NRN1L	32
ACP5_167	ACP5	36
LOC388282_70958	LOC388282	8
LHCGR_10628	LHCGR	28
ITGA9_9771	ITGA9	21
SMAD6_10974	SMAD6	19
RET_16024	RET	28
TLR3_19284	TLR3	26
KHK_10151	KHK	17
OR52I1_71548	OR52I1	12
GPX5_7678	GPX5	19
GPR137_44424	GPR137	15
CHAT_3115	CHAT	27
CHMP3_39228	CHMP3	19
PCP4L1_74457	PCP4L1	48
ZC3H7B_32278	ZC3H7B	45
SPDYA_66101	SPDYA	10
CCDC102A_56385	CCDC102A	12
MORN3_67347	MORN3	8
LARS_38930	LARS	3
GPSM2_36732	GPSM2	6
ITSN1_17282	ITSN1	44
FGD3_55158	FGD3	74
PROKR2_59595	PROKR2	49
WDR83OS_38692	WDR83OS	23
NPM1_12783	NPM1	8
KLC4_55258	KLC4	8
NR6A1_7003	NR6A1	27
F2RL1_5945	F2RL1	25
PPP1R14C_51890	PPP1R14C	87
DLGAP1_24245	DLGAP1	14
SLC35E2_26381	SLC35E2	26
C14orf79_58485	C14orf79	18
CYP2A6_4345	CYP2A6	23
CBLC_33346	CBLC	38
PROSC_30475	PROSC	20
ULK1_21861	ULK1	36
DMXL2_32419	DMXL2	16
MAP3K7_18683	MAP3K7	22
ZSCAN18_48535	ZSCAN18	42
MLEC_25885	MLEC	22
CMTM3_58680	CMTM3	19
KLHL31_72405	KLHL31	37
IRS2_22595	IRS2	25
FLVCR2_42894	FLVCR2	29
SH2D3C_26811	SH2D3C	86
DOCK2_4962	DOCK2	61
TRIM14_26119	TRIM14	58
MROH2B_60172	MROH2B	53
KLHL14_45859	KLHL14	35
PCDHGA12_34378	PCDHGA12	13
AGPS_22253	AGPS	14
HHIPL2_49987	HHIPL2	27
MORF4L2_25458	MORF4L2	72
TRIM59_68497	TRIM59	32
DENND2D_50478	DENND2D	4
IL17D_39542	IL17D	47
FAM210A_58929	FAM210A	17
MMP13_11623	MMP13	47
FAM207A_54870	FAM207A	15
MITF_11505	MITF	53
ZNF263_27090	ZNF263	31
ATXN3L_56266	ATXN3L	31
CYFIP1_32022	CYFIP1	12
CCAR1_43240	CCAR1	26
GOLGA2_7415	GOLGA2	13
ICAM5_19238	ICAM5	14
TMIGD2_59084	TMIGD2	26
CACNA1B_2142	CACNA1B	43
ARNT_1174	ARNT	17
C1orf54_49446	C1orf54	40
APOBEC3G_46902	APOBEC3G	6
NOP14_22407	NOP14	22
C16orf74_72674	C16orf74	66
MTMR2_23347	MTMR2	47
SPRED3_72081	SPRED3	22
ABLIM3_31115	ABLIM3	60
MTURN_65951	MTURN	13
SLC17A9_47120	SLC17A9	4
XIAP_925	XIAP	49
TRMT1_42823	TRMT1	19
SRSF3_17200	SRSF3	26
SLC5A4_17511	SLC5A4	17
SDHAF3_44825	SDHAF3	36
RCHY1_34025	RCHY1	44
MEIS1_11334	MEIS1	23
SLC9A8_32432	SLC9A8	71
NRBP2_69160	NRBP2	47
SPESP1_66239	SPESP1	52
G3BP2_26389	G3BP2	22
GDA_25367	GDA	46
AP2M1_3317	AP2M1	52
PPP6R2_25667	PPP6R2	48
TMEM50B_2088	TMEM50B	28
MPPE1_48486	MPPE1	22
FAM149B1_68514	FAM149B1	26
TIMP4_19215	TIMP4	25
APOD_981	APOD	41
EDN3_5287	EDN3	96
MED6_26687	MED6	15
C22orf29_49618	C22orf29	11
PPAP2C_22438	PPAP2C	36
SENP8_58602	SENP8	40
CTNNBL1_44171	CTNNBL1	1
TCF15_18856	TCF15	22
SDHAF1_73899	SDHAF1	55
STRADB_42518	STRADB	23
TPSG1_33816	TPSG1	3
SLC12A3_17621	SLC12A3	25
TMSB10_24073	TMSB10	12
MS4A2_6134	MS4A2	32
C1QL4_68804	C1QL4	13
KDSR_6675	KDSR	11
AKAP8L_35360	AKAP8L	18
GLRX_7257	GLRX	59
LILRA2_29896	LILRA2	17
PTCHD4_73252	PTCHD4	56
ALDH1L1_29287	ALDH1L1	47
ABCG5_47585	ABCG5	9
PLAC1_29089	PLAC1	65
C2_1975	C2	17
MAGEA2_11002	MAGEA2	83
METTL7A_33872	METTL7A	48
SIGLEC8_35765	SIGLEC8	57
ZNF792_59144	ZNF792	25
CHRNE_3262	CHRNE	22
JADE1_50472	JADE1	27
AKAP13_30485	AKAP13	44
MPO_11708	MPO	14
KRTAP12-3_70694	KRTAP12-3	83
APLP2_938	APLP2	39
MEF2D_11328	MEF2D	16
ITGB3_9805	ITGB3	47
MAP4K2_15676	MAP4K2	15
USP3_26570	USP3	32
SLC24A1_24131	SLC24A1	66
LRP1B_39568	LRP1B	31
FAM81B_62815	FAM81B	53
A2M_7	A2M	38
TFEB_21115	TFEB	17
TPM4_19506	TPM4	22
IL1R1_9383	IL1R1	32
C16orf87_70950	C16orf87	11
IL13_9512	IL13	51
DPY19L3_61928	DPY19L3	35
C1orf195_74475	C1orf195	105
B3GNT6_64327	B3GNT6	8
FASTKD3_48856	FASTKD3	29
CECR1_39521	CECR1	43
IQCJ_74450	IQCJ	27
RPTOR_45714	RPTOR	14
PIK3R2_13993	PIK3R2	8
SYTL2_40739	SYTL2	17
ALG10B_61300	ALG10B	9
SLC7A3_54378	SLC7A3	60
FAM151A_68695	FAM151A	19
ADGRE2_37087	ADGRE2	35
IGF2R_9303	IGF2R	35
MIR1-1HG_59616	MIR1-1HG	37
ARFGEF2_28506	ARFGEF2	40
CLRN3_58139	CLRN3	11
TAS2R39_66978	TAS2R39	88
RGMB_68267	RGMB	16
CDCP1_48215	CDCP1	38
TXN2_33833	TXN2	28
TFB1M_37825	TFB1M	43
MICAL3_45822	MICAL3	11
CSRNP1_47876	CSRNP1	17
AGR3_62994	AGR3	29
ZP2_20901	ZP2	38
TUBA1A_20987	TUBA1A	33
ISLR2_46016	ISLR2	33
SCCPDH_37787	SCCPDH	21
GIT2_26063	GIT2	77
CACHD1_46211	CACHD1	46
ANKRD50_45223	ANKRD50	45
KLF3_38321	KLF3	57
CCDC171_65070	CCDC171	39
TFE3_19043	TFE3	16
SGSM1_59662	SGSM1	18
UCK2_19984	UCK2	4
LRRCC1_54941	LRRCC1	40
ZCCHC3_54838	ZCCHC3	45
BDP1_43469	BDP1	11
USP21_35387	USP21	11
PDE4D_13527	PDE4D	11
KATNAL1_52785	KATNAL1	40
CD52_2978	CD52	100
CHMP4C_56249	CHMP4C	27
TRIM61_71995	TRIM61	21
DYNAP_67699	DYNAP	102
ATP5S_35590	ATP5S	29
POLM_36131	POLM	36
MYO5C_43761	MYO5C	16
NOSIP_37690	NOSIP	112
ARL4C_27073	ARL4C	23
L3MBTL1_34346	L3MBTL1	12
LGI1_24195	LGI1	34
OR4A47_72600	OR4A47	3
RNF146_51951	RNF146	55
FAS_1006	FAS	48
LAT2_20233	LAT2	22
AP4S1_30292	AP4S1	46
GEMIN4_37289	GEMIN4	3
ARAF_1060	ARAF	37
TNFSF13B_28885	TNFSF13B	44
DDOST_4628	DDOST	23
BLOC1S2_67175	BLOC1S2	28
CAMK1D_45033	CAMK1D	3
MPC1L_69816	MPC1L	29
PAK6_44595	PAK6	40
RFC4_16041	RFC4	10
PIGO_54105	PIGO	33
ACVR2B_235	ACVR2B	85
SLC25A18_52437	SLC25A18	45
RDX_15974	RDX	17
DAZ2_44910	DAZ2	23
PHF21A_38486	PHF21A	23
RHNO1_52377	RHNO1	27
SRGAP2C_74320	SRGAP2C	59
GBA2_46276	GBA2	33
PKDREJ_27808	PKDREJ	23
CSTL1_59601	CSTL1	61
AVPI1_46845	AVPI1	29
DEFA3_4684	DEFA3	15
MRPL30_38283	MRPL30	18
TECPR1_33904	TECPR1	8
IFIT3_9199	IFIT3	63
ACADVL_113	ACADVL	35
ME2_11303	ME2	37
KCNMB4_36090	KCNMB4	32
PRMT5_28019	PRMT5	5
CAND1_43519	CAND1	123
RNASEH1_66216	RNASEH1	26
OR1N2_60637	OR1N2	49
POTED_68544	POTED	32
SPERT_65557	SPERT	37
MYZAP_76225	MYZAP	57
AVPI1_46846	AVPI1	12
KBTBD7_52873	KBTBD7	71
HIPK1_65152	HIPK1	44
COX17_26888	COX17	38
TCHP_53254	TCHP	26
NCAPH_32688	NCAPH	8
ANP32E_51784	ANP32E	24
PCMTD1_57459	PCMTD1	37
BRD3_21177	BRD3	32
EPGN_66604	EPGN	49
AGTRAP_44933	AGTRAP	4
PLAG1_14087	PLAG1	30
FMNL3_55706	FMNL3	14
SCN8A_16909	SCN8A	78
P4HTM_40405	P4HTM	46
ZGRF1_42406	ZGRF1	22
COL9A2_3621	COL9A2	18
EFCAB3_61659	EFCAB3	31
WWOX_39408	WWOX	12
AS3MT_45440	AS3MT	73
LRIT2_69256	LRIT2	20
USP21_35388	USP21	71
PDZRN3_31491	PDZRN3	32
EPDR1_40480	EPDR1	5
MMP16_11634	MMP16	40
BSCL2_35196	BSCL2	25
MYO5A_12108	MYO5A	27
C20orf96_60874	C20orf96	9
ZNF391_69728	ZNF391	11
ST3GAL4_17359	ST3GAL4	23
RHEBL1_58345	RHEBL1	123
PROB1_71356	PROB1	37
MCPH1_49510	MCPH1	18
CAMTA1_32265	CAMTA1	29
CADM2_66315	CADM2	38
KLHDC4_40509	KLHDC4	48
SLC35F6_41206	SLC35F6	18
FGF17_23098	FGF17	19
MEGF11_53671	MEGF11	75
APITD1_70610	APITD1	26
SCN3A_16891	SCN3A	75
FAM131C_69956	FAM131C	21
PHC1_5300	PHC1	17
DLC1_27942	DLC1	20
SCOC_46967	SCOC	33
NUSAP1_38130	NUSAP1	17
SRP9_18199	SRP9	31
GNAI3_7316	GNAI3	72
ATPIF1_56611	ATPIF1	6
NCOA4_21208	NCOA4	12
UBE4A_24579	UBE4A	31
CALN1_52389	CALN1	14
HMGXB3_31400	HMGXB3	47
RBM15B_36713	RBM15B	56
ENY2_44656	ENY2	5
TULP4_44804	TULP4	24
FAM71D_63390	FAM71D	15
CCNA1_23355	CCNA1	15
CALU_2248	CALU	52
TAS2R40_66982	TAS2R40	50
EDC3_50803	EDC3	48
IFNG_9268	IFNG	57
RAB4A_15659	RAB4A	46
RAB15_70576	RAB15	26
STOML1_24714	STOML1	14
GYPB_8040	GYPB	78
LEAP2_57836	LEAP2	67
CEP57L1_68270	CEP57L1	37
MYO15A_38023	MYO15A	25
KIF19_58788	KIF19	61
WDR90_64519	WDR90	29
DUSP21_47106	DUSP21	37
C1orf56_41158	C1orf56	32
ARHGEF17_26112	ARHGEF17	13
RNF213_46183	RNF213	22
TRIM42_68508	TRIM42	30
ZBTB4_46150	ZBTB4	25
DEFB107A_66125	DEFB107A	60
UNC5B_65351	UNC5B	45
FCHO2_57504	FCHO2	45
CHST4_27221	CHST4	17
PRAP1_58034	PRAP1	12
CCND1_1631	CCND1	19
TINAGL1_47442	TINAGL1	11
C9orf131_60609	C9orf131	20
BMP6_1790	BMP6	35
FAM86B1_54703	FAM86B1	20
MAPK15_66098	MAPK15	9
SLC25A5_814	SLC25A5	23
SLMAP_21030	SLMAP	27
LGALS8_10615	LGALS8	49
LAMC2_10498	LAMC2	25
FAM171B_63827	FAM171B	20
AP3S2_27476	AP3S2	7
SEL1L2_51183	SEL1L2	58
PPAP2C_22437	PPAP2C	36
MROH8_60911	MROH8	11
TNFSF12_22860	TNFSF12	30
TSPAN15_33157	TSPAN15	47
PHOSPHO2_73410	PHOSPHO2	32
FAM69C_58945	FAM69C	45
SGSM3_36116	SGSM3	54
MMP7_11599	MMP7	25
CEACAM7_3095	CEACAM7	63
LRRK1_49689	LRRK1	11
WDR54_52793	WDR54	45
TMPRSS15_15061	TMPRSS15	34
C12orf77_64414	C12orf77	7
CCDC17_62189	CCDC17	6
SHANK3_54819	SHANK3	10
NCEH1_45817	NCEH1	22
IGF2BP2_28779	IGF2BP2	49
ALDH3B2_628	ALDH3B2	36
LAMP3_35509	LAMP3	22
EPB41L3_31832	EPB41L3	38
FCHO2_57503	FCHO2	37
CRYBA4_3955	CRYBA4	51
CRABP2_3849	CRABP2	32
